voltage_v,current_a,temperature_c,ambient_temp_c,internal_resistance,cycle_count,battery_age_days,charge_rate_c,discharge_rate_c,time_since_charge_h,humidity_pct,battery_capacity_ah,soc_percent
4.0714,15.184,29.15,26.68,0.06391,514,417,1.0,1.0,8.554,48.4,100,64.93
3.0462,-26.225,22.3,19.14,0.072,429,332,0.2,1.5,0.54,63.6,75,3.32
3.3991,-3.412,23.63,21.43,0.09312,579,440,0.2,1.0,1.405,41.7,75,29.94
4.1088,-34.925,50.06,43.28,0.11378,1164,913,1.5,1.0,5.85,69.2,60,45.99
3.8294,17.964,23.01,20.09,0.0846,742,608,0.5,1.0,0.788,53.3,75,49.56
3.7778,-14.741,23.75,19.93,0.11887,1323,1097,0.5,1.0,3.623,74.9,100,41.2
3.7884,-14.961,27.45,22.38,0.08174,674,566,0.5,1.0,2.554,43.9,60,40.16
3.3812,-29.016,28.34,18.41,0.07057,310,221,0.5,1.0,3.694,59.1,60,16.93
3.6366,6.666,35.09,28.12,0.06943,470,393,0.2,1.0,13.535,41.9,100,37.59
3.756,1.078,39.39,36.71,0.12684,1416,1119,1.0,3.0,5.809,31.4,60,38.54
3.3669,-11.218,28.57,23.12,0.128,1468,1162,1.0,1.5,18.072,56.1,50,13.16
3.9544,3.947,26.97,17.01,0.09361,808,637,0.5,1.0,0.521,42.0,100,56.57
3.3861,-11.699,37.18,30.33,0.0689,171,150,1.5,1.0,2.491,59.1,50,20.26
3.0857,-26.389,27.76,27.55,0.08378,575,479,2.0,0.5,1.133,66.3,60,4.97
3.2417,-5.457,38.28,36.02,0.05661,30,22,1.0,1.0,4.387,38.2,75,16.62
3.4901,24.671,26.39,24.36,0.05793,46,35,2.0,1.5,0.057,72.5,100,40.54
4.0897,14.575,35.24,25.92,0.06002,129,112,1.0,1.5,8.957,41.9,50,59.81
3.4989,6.831,35.57,26.8,0.06987,351,292,1.0,0.2,3.675,49.3,75,28.56
3.1078,3.66,31.84,28.71,0.09546,977,805,1.5,0.5,4.444,50.0,75,10.66
3.2357,-5.45,27.92,24.86,0.04953,57,19,2.0,1.0,6.325,63.2,75,21.54
3.6534,11.04,28.7,23.56,0.10861,1129,903,2.0,1.5,5.478,68.5,60,36.41
3.2132,8.48,18.42,13.2,0.0936,811,627,1.0,1.0,4.65,67.8,75,20.3
3.0767,-1.247,25.59,23.48,0.11774,1353,1081,0.5,0.5,11.801,49.6,100,7.27
3.8578,2.986,37.97,33.72,0.08594,767,609,0.5,1.0,1.085,68.0,100,47.42
3.9412,-24.088,35.44,34.8,0.08342,682,544,1.0,1.0,0.399,72.8,75,45.2
4.0208,-7.204,33.05,24.23,0.12004,1406,1108,1.0,0.5,3.992,51.1,50,50.96
4.0127,-17.897,38.11,38.4,0.11063,1185,918,0.2,2.0,0.266,36.6,50,50.71
3.4551,-18.183,27.46,27.77,0.09869,996,754,0.5,1.0,3.231,54.9,60,23.04
3.8814,7.054,23.6,17.3,0.07008,285,225,0.5,2.0,4.807,77.1,50,51.41
3.7002,-18.969,16.07,14.78,0.10415,1094,866,1.0,1.0,4.483,86.0,50,32.87
3.028,11.521,41.24,37.75,0.12063,1477,1168,1.0,1.0,1.648,28.0,50,1.7
3.4819,15.48,30.21,25.02,0.09385,885,734,0.5,1.5,4.535,64.0,50,29.49
3.0635,-0.926,25.31,18.29,0.06429,396,299,1.5,0.5,1.631,65.5,60,10.04
3.1,-9.083,14.26,9.93,0.06132,25,48,1.0,2.0,6.554,81.9,60,8.44
3.0672,15.465,35.17,24.83,0.06888,312,282,1.0,0.5,8.222,62.5,100,12.61
4.1531,8.286,36.24,31.24,0.05619,125,60,1.0,0.5,4.385,62.8,60,65.21
4.013,17.928,30.99,22.42,0.12863,1431,1146,1.5,1.5,3.949,54.7,75,56.47
3.5269,-16.223,25.41,19.57,0.11002,1221,968,1.5,0.5,1.356,45.7,100,25.25
3.2976,-3.905,35.0,23.6,0.09033,810,589,2.0,3.0,2.504,51.5,75,15.92
3.0869,-3.278,46.12,37.95,0.05583,187,120,0.5,1.5,1.046,65.9,75,9.32
3.5174,3.141,21.99,16.86,0.08015,697,573,0.2,0.5,4.874,42.4,100,35.9
3.7204,9.373,29.75,22.87,0.0915,809,687,1.0,3.0,4.203,78.1,75,43.49
3.9565,2.067,41.9,37.69,0.09107,715,590,1.5,0.5,0.463,64.0,100,50.85
3.0619,20.031,36.14,31.95,0.06806,449,365,0.2,1.0,9.124,36.6,100,14.81
3.5014,-5.621,30.52,29.43,0.0749,522,417,0.5,0.2,17.579,64.0,60,26.27
4.1722,-15.735,25.39,22.81,0.11783,1377,1135,1.5,0.2,0.611,51.5,50,58.88
3.1449,-9.985,39.43,28.24,0.10311,985,830,1.0,0.5,1.289,84.9,75,7.67
3.4804,-11.851,25.09,23.7,0.08069,657,513,1.0,0.2,6.892,36.3,75,28.55
3.3301,-6.839,24.16,21.12,0.08357,596,436,1.0,0.5,2.01,58.1,60,21.95
3.1608,-4.038,24.08,19.36,0.05853,99,37,0.5,1.0,0.238,47.4,75,12.71
4.0067,-3.402,39.09,34.27,0.07744,615,518,1.5,1.0,9.711,70.5,100,54.87
3.8365,3.479,33.67,27.52,0.09588,947,756,1.0,0.5,2.981,74.2,60,45.73
3.4939,-6.916,34.11,30.52,0.07815,555,447,1.0,1.0,0.126,39.4,60,27.45
3.4429,15.732,35.55,29.21,0.06167,277,185,1.0,0.5,2.282,62.6,100,33.9
3.9933,-29.073,39.95,31.53,0.07003,490,376,0.2,0.5,7.193,85.7,60,46.43
3.1089,-33.403,34.76,25.96,0.07011,254,197,1.0,0.5,2.006,73.1,75,2.14
3.1762,15.02,28.34,24.15,0.06009,380,308,0.5,1.0,0.558,83.5,75,20.07
4.0879,13.841,28.31,21.48,0.09571,891,704,0.2,0.5,0.168,65.5,60,59.1
3.9806,18.585,18.25,16.69,0.08387,541,412,1.0,1.0,6.045,39.5,100,60.92
3.9299,9.551,21.86,19.02,0.11032,1287,1013,0.5,0.5,2.856,35.7,75,52.73
3.7488,0.038,26.56,25.08,0.09133,824,683,1.5,0.2,1.545,51.6,75,43.68
3.3509,-3.876,20.04,15.18,0.09841,878,707,1.0,0.5,7.003,49.4,60,18.64
4.1217,-24.032,19.36,16.94,0.10239,1352,1093,0.2,2.0,0.481,85.7,50,58.44
3.5902,2.215,36.78,36.34,0.10665,1138,892,0.5,1.0,0.715,89.9,60,34.19
3.3367,-21.552,33.64,29.79,0.10709,1299,980,0.2,3.0,1.971,70.2,50,12.65
3.4387,36.992,24.2,24.39,0.06882,280,213,1.5,0.5,0.16,69.4,100,40.54
3.0202,-15.481,55.15,46.17,0.11094,1298,1021,0.5,0.5,7.692,46.7,75,0.0
3.3062,-1.131,18.14,14.81,0.09752,772,624,1.0,1.0,2.451,67.7,50,19.24
3.2255,22.596,43.76,35.8,0.08733,842,739,0.5,0.5,3.604,38.6,50,11.2
3.1627,-5.49,30.63,27.11,0.08815,718,588,1.0,0.5,0.189,43.3,50,11.59
3.0386,-5.389,35.7,34.28,0.06197,327,316,0.2,1.5,8.048,82.6,60,6.62
3.2723,-38.802,37.4,28.87,0.05931,210,179,0.5,0.2,13.966,64.6,60,6.4
3.1242,-19.647,18.29,13.02,0.08628,726,568,1.0,1.0,8.747,70.7,50,1.01
3.0542,8.423,39.42,28.76,0.09623,922,744,0.5,2.0,4.611,23.1,50,5.0
3.1648,25.093,34.28,30.68,0.08582,551,476,0.5,0.5,6.28,53.2,60,18.05
3.2429,-13.367,14.13,10.46,0.05839,25,56,1.5,1.0,7.551,52.2,75,18.07
3.4992,2.951,51.57,43.55,0.04755,26,9,1.0,1.5,0.977,76.3,75,30.34
3.7004,40.627,38.52,30.49,0.08526,701,565,1.0,1.0,0.618,74.2,75,47.57
3.3867,8.502,38.84,33.38,0.09948,1106,856,0.5,0.5,0.914,73.3,60,25.31
3.1695,14.641,33.68,18.68,0.07709,681,561,0.5,1.0,8.764,61.9,100,15.86
4.1284,-11.491,37.68,33.52,0.06727,412,360,0.2,0.5,1.641,81.2,75,55.9
3.6178,23.286,37.91,36.72,0.06672,166,133,0.5,1.0,0.665,48.0,60,40.26
3.8903,-10.385,32.02,30.03,0.04996,168,121,1.5,0.2,31.182,55.7,60,44.54
3.8333,-13.02,32.1,27.93,0.06428,228,189,0.2,0.5,0.737,86.2,60,42.91
3.3419,22.191,30.41,20.85,0.0706,366,301,1.0,0.2,0.495,61.5,60,30.27
3.6718,-9.554,30.71,26.27,0.07263,527,423,0.5,0.5,7.184,79.3,100,40.75
3.7226,-0.055,33.6,23.9,0.09272,790,635,0.2,0.2,7.462,53.2,60,41.57
3.4221,24.393,38.88,32.58,0.07935,523,414,2.0,1.0,3.192,61.9,75,30.06
3.8049,-13.712,29.45,21.2,0.10456,1095,895,0.2,2.0,1.287,75.8,50,37.37
3.9488,-3.552,38.68,32.52,0.0545,105,98,0.5,0.5,1.471,80.0,60,47.53
3.4371,-9.153,27.43,21.29,0.08532,731,565,0.5,0.2,1.447,58.7,100,25.3
3.0179,-4.931,33.16,25.9,0.09398,964,750,1.5,1.0,8.027,39.3,50,0.0
3.4192,0.589,36.23,32.93,0.11608,1305,1038,1.0,0.5,0.069,46.3,60,23.43
3.1402,20.101,25.7,22.37,0.05407,132,120,1.5,1.0,4.956,54.2,60,21.68
3.1867,24.634,39.25,33.2,0.07746,533,429,1.0,1.0,12.423,67.1,60,17.79
3.4391,2.338,43.25,32.42,0.09565,974,766,0.5,0.2,5.583,48.5,60,22.26
3.2491,-10.899,26.21,25.83,0.06011,268,219,1.0,3.0,2.7,66.9,100,20.54
4.1219,10.171,36.21,37.29,0.11903,1435,1141,0.2,0.5,0.343,64.4,60,58.48
3.7834,0.079,32.83,28.62,0.08995,672,555,0.2,2.0,0.124,53.1,60,42.86
3.622,0.568,44.91,36.82,0.08261,790,638,0.2,0.5,0.934,31.7,60,32.89
3.0117,-15.477,47.5,42.35,0.05971,17,7,0.2,0.5,3.79,67.5,75,0.0
3.1243,-24.256,27.56,26.07,0.05964,116,97,0.2,0.2,2.422,34.6,75,7.77
3.9462,-0.284,38.4,33.16,0.08203,797,663,0.5,1.0,3.684,72.7,75,52.53
3.4677,-16.042,22.7,22.9,0.10546,1167,922,0.2,0.5,0.359,92.4,50,22.68
3.0546,-7.954,26.62,19.74,0.06939,550,448,0.2,2.0,7.035,60.3,50,2.44
3.9907,22.24,30.51,26.44,0.09963,928,740,0.2,0.5,4.546,52.3,60,58.25
3.3632,-1.052,21.85,17.1,0.09398,752,610,1.5,1.5,4.062,82.8,75,23.58
3.4636,16.606,26.78,20.5,0.0722,421,323,1.0,0.5,0.758,55.9,50,32.23
4.1692,4.442,38.35,32.73,0.1257,1392,1115,0.5,2.0,3.159,64.0,100,61.22
3.0186,8.758,27.27,23.89,0.08317,645,538,0.5,1.0,1.18,70.0,75,11.22
3.8656,-8.251,41.78,33.68,0.0827,557,426,1.0,1.5,10.783,48.0,50,41.89
4.1387,17.294,37.79,30.4,0.05391,49,12,0.2,1.0,2.515,82.8,60,67.23
3.0766,4.662,42.49,42.81,0.08392,677,515,1.0,0.5,1.47,77.0,50,7.64
4.0393,-3.966,36.5,32.19,0.05912,105,60,1.5,1.0,12.038,93.7,50,51.32
3.4995,4.654,38.67,36.91,0.11117,1239,1003,1.0,0.5,0.921,68.7,60,25.07
4.0536,-10.729,32.41,31.22,0.09013,657,497,1.5,0.5,2.716,55.0,60,53.9
3.3699,-4.405,37.1,30.49,0.12082,1448,1152,0.2,2.0,0.749,41.7,75,20.15
4.1792,-0.829,41.06,37.32,0.10759,1095,888,1.5,1.0,0.396,61.9,60,63.66
3.7765,-7.885,37.92,33.35,0.09582,987,797,1.0,1.5,0.213,61.5,75,36.83
3.7525,23.381,32.67,29.68,0.08418,841,665,1.0,1.5,0.063,78.9,60,44.18
3.9671,-6.228,35.76,29.65,0.07404,445,359,1.0,0.2,4.944,57.2,60,50.63
3.5239,31.238,39.34,32.31,0.10143,1209,969,0.2,2.0,1.963,49.1,100,37.62
3.3104,1.009,34.14,22.63,0.0642,69,50,1.0,1.5,10.2,33.1,50,18.13
3.3155,-3.515,26.75,22.29,0.05568,149,114,0.5,0.5,3.94,58.5,60,22.29
3.3967,-7.566,40.06,39.4,0.11306,1269,1059,0.2,0.5,6.576,49.3,75,20.35
3.7408,6.336,46.4,42.92,0.0871,773,634,0.5,0.2,1.328,54.0,50,41.45
4.0061,13.413,28.11,20.57,0.1068,1122,947,0.5,0.2,0.957,57.0,50,60.96
3.5995,-38.069,25.33,22.65,0.11675,1301,1030,2.0,0.5,2.349,61.4,100,24.14
3.4841,0.073,37.69,37.14,0.09295,943,752,0.5,0.2,7.029,46.3,60,21.0
3.9526,-29.821,35.01,32.27,0.05993,454,336,0.2,0.5,2.609,49.7,100,45.17
3.3476,14.727,36.81,33.41,0.10085,1127,885,1.5,2.0,3.197,81.8,50,24.15
3.8268,14.995,36.92,35.17,0.09482,945,794,0.2,1.0,1.776,56.1,60,49.69
3.127,0.615,31.73,26.07,0.0814,600,469,0.2,1.0,3.59,70.7,100,9.07
3.1359,3.126,35.4,30.64,0.08352,652,559,0.5,0.5,2.818,54.2,50,13.71
3.7729,-21.446,37.39,30.02,0.08997,724,554,0.2,0.5,2.483,56.1,75,33.98
3.0993,-8.209,24.79,21.13,0.05339,232,164,1.0,0.5,3.183,75.3,50,8.64
3.1861,-9.183,37.19,30.52,0.11639,1417,1126,0.2,0.5,2.17,52.0,50,8.42
3.7492,-6.735,41.42,37.9,0.0603,250,198,1.0,2.0,6.194,73.1,60,38.61
3.5258,13.083,26.94,25.33,0.06152,78,80,0.2,0.5,0.282,68.9,60,37.89
3.6736,19.226,32.59,29.22,0.11735,1075,869,1.5,1.0,1.749,54.2,60,40.05
4.1723,9.159,29.8,29.65,0.08811,897,709,1.0,1.0,5.597,42.8,75,64.95
3.7584,-4.851,36.09,25.72,0.10146,920,733,1.5,1.0,1.82,71.7,50,36.39
3.709,-11.192,38.84,33.42,0.08943,780,617,0.2,1.5,2.536,50.7,75,39.16
3.4562,1.358,25.17,22.56,0.06403,225,161,1.0,0.5,1.992,55.6,60,29.75
3.7571,4.448,42.53,38.66,0.09708,1074,841,1.0,1.0,1.725,51.9,50,39.04
3.0156,-3.315,30.66,33.01,0.11723,1209,987,1.5,1.0,3.191,34.2,50,2.81
3.6688,-9.886,29.81,20.51,0.09174,1057,809,0.5,0.5,0.714,60.3,60,31.88
3.0827,9.229,50.59,41.58,0.08353,802,673,2.0,1.5,2.29,28.6,75,7.33
3.2642,10.703,34.67,29.34,0.0857,741,585,0.2,0.2,5.619,69.3,60,16.27
3.6757,-19.679,28.17,22.22,0.05353,130,88,0.5,0.5,0.038,69.7,50,34.27
3.8015,-5.756,38.03,36.84,0.10123,1022,832,0.5,1.5,3.694,58.3,100,41.85
3.4618,11.669,33.37,31.96,0.07813,631,534,0.2,2.0,16.08,41.5,100,30.27
3.5028,14.829,13.73,13.82,0.12152,1466,1195,0.5,1.0,2.062,68.2,60,28.31
3.5976,0.969,28.31,23.79,0.09093,837,679,1.0,0.5,3.099,10.0,75,34.13
3.9109,5.48,38.42,30.23,0.08678,758,628,0.5,1.5,0.605,59.8,50,51.03
3.0212,3.788,14.57,10.72,0.12349,1455,1129,0.2,0.2,4.903,79.4,100,3.34
3.5365,14.315,34.72,28.68,0.08963,703,551,0.2,0.5,2.164,64.5,60,32.39
3.0171,-16.638,37.2,29.26,0.07103,496,378,1.5,0.2,5.862,50.5,75,1.71
3.383,4.014,18.66,18.53,0.12804,1426,1165,0.5,0.2,0.538,42.1,75,22.53
3.6238,-13.333,40.7,30.17,0.06635,322,249,0.2,1.0,0.314,97.1,60,32.15
3.0959,16.321,36.53,28.06,0.11796,1233,1003,0.2,0.2,1.319,53.8,50,12.14
3.5823,-15.875,25.01,18.47,0.07899,614,501,0.5,1.0,0.767,56.9,75,30.77
4.1095,6.127,43.13,35.36,0.06207,328,245,0.5,0.5,6.798,52.2,50,60.79
3.8224,-13.253,42.62,34.7,0.12015,1395,1104,0.5,0.2,5.673,45.7,100,34.35
3.9387,11.286,31.56,25.68,0.13697,1483,1212,0.5,0.5,13.596,22.5,60,48.36
3.6965,6.589,35.7,26.41,0.04977,132,90,0.5,0.5,0.276,51.0,60,42.42
4.0756,3.595,37.45,33.81,0.09509,834,669,1.0,0.5,1.356,58.5,50,56.77
3.1762,29.414,32.78,26.39,0.08339,650,504,0.2,1.0,14.09,44.4,50,16.15
3.5397,-10.538,21.52,12.55,0.05802,120,89,0.2,1.0,0.451,21.1,75,29.02
3.7164,13.891,28.82,31.9,0.07422,605,483,1.0,0.5,2.692,63.7,100,44.43
4.0482,17.58,27.81,21.49,0.12604,1475,1164,0.2,2.0,4.267,59.5,60,57.16
3.3696,13.895,32.06,24.88,0.09968,964,751,1.0,0.5,1.033,82.3,75,26.1
3.0014,-10.16,39.54,39.66,0.04898,128,108,1.0,0.5,5.987,58.0,60,3.99
4.1693,-3.519,32.77,26.93,0.10636,1114,874,1.5,1.0,7.648,30.9,60,56.96
3.0312,-9.089,30.63,28.01,0.05019,28,6,0.2,0.5,2.028,79.1,60,6.78
3.1828,-4.46,38.27,32.08,0.08428,721,558,1.0,0.5,4.872,79.7,100,11.05
3.5065,-12.618,36.76,32.04,0.06637,332,264,1.0,0.2,3.026,39.3,75,28.77
3.5956,-5.449,22.81,20.65,0.12144,1320,1074,0.5,2.0,4.56,67.8,100,34.22
4.0014,22.014,35.85,27.52,0.10994,1153,952,0.2,1.5,2.391,81.4,50,58.05
3.5374,-4.789,32.03,28.29,0.11058,1316,1038,0.5,2.0,0.138,84.7,60,28.97
3.6569,1.588,35.99,30.18,0.11229,1196,999,1.0,0.2,1.569,80.0,50,30.11
3.24,-10.881,39.26,30.31,0.09693,943,734,0.2,0.2,1.397,64.5,50,10.15
3.683,-0.225,50.95,48.7,0.09927,1047,859,1.0,1.0,10.319,59.2,100,35.93
3.4181,12.4,23.62,18.59,0.0999,1122,883,0.5,0.2,2.308,51.0,100,32.54
3.1185,7.342,39.35,35.84,0.12548,1429,1125,0.5,0.5,9.352,50.3,60,8.47
4.1358,21.274,41.65,37.47,0.0649,355,269,0.5,3.0,0.023,40.8,60,67.22
3.098,-18.147,43.41,31.94,0.06144,138,109,0.5,0.5,4.001,67.0,100,6.29
3.8135,-11.346,29.17,22.8,0.10447,1197,969,1.5,3.0,2.44,57.3,50,39.36
4.0898,-6.194,47.26,41.32,0.06137,28,35,0.2,0.2,0.183,53.8,75,60.98
3.215,22.874,17.04,10.46,0.10967,930,725,1.5,0.5,2.523,57.8,60,20.24
3.2845,4.482,28.82,22.53,0.07746,495,376,0.5,0.2,1.937,76.6,60,20.25
3.512,-21.256,36.9,37.37,0.10713,1013,792,1.0,1.0,0.959,70.5,75,24.02
3.3534,16.384,36.93,25.04,0.08043,654,520,0.5,0.5,0.328,30.2,50,25.51
3.9108,1.644,41.38,40.77,0.08859,827,657,0.5,1.0,6.249,96.6,60,48.22
3.4058,13.355,26.1,15.91,0.07347,350,260,0.5,1.5,3.75,76.9,60,30.99
4.183,23.753,25.96,19.1,0.07841,553,447,1.0,1.0,3.573,52.6,60,67.78
4.0305,-14.664,29.29,23.75,0.05804,298,283,1.5,1.0,9.449,60.1,100,52.02
4.0744,23.749,35.42,31.34,0.11114,1215,961,1.5,1.0,0.049,58.3,60,63.82
3.0764,-1.113,39.04,26.22,0.04704,63,41,0.5,1.5,3.119,44.4,60,7.21
3.2116,-6.209,30.89,24.08,0.08677,754,614,0.2,1.0,12.209,54.3,75,11.64
3.2032,2.32,44.42,39.36,0.09369,769,604,1.5,2.0,2.392,44.9,75,13.9
3.8064,-17.888,43.5,40.11,0.1192,1238,1003,0.2,1.5,2.556,73.8,60,36.24
3.0143,-0.299,27.72,24.68,0.09303,833,652,1.5,0.5,0.289,35.1,60,5.52
3.9677,-3.64,19.47,14.32,0.06494,165,168,0.2,1.0,4.87,50.2,50,51.71
3.6565,-14.072,12.95,10.74,0.11045,1255,1010,2.0,2.0,5.741,45.2,100,35.07
3.6796,-9.696,36.95,29.91,0.1194,1218,961,0.2,2.0,0.599,86.6,50,34.27
3.6448,17.072,36.31,33.25,0.07164,505,392,0.2,1.0,4.067,71.9,60,40.22
3.6424,-2.665,36.52,28.5,0.1138,1357,1075,1.0,0.5,1.87,67.5,60,37.42
3.2375,-14.711,35.38,27.43,0.0873,792,661,1.0,0.5,3.328,76.5,75,10.72
3.3398,6.722,26.4,21.56,0.11261,1327,1036,0.5,0.5,4.494,60.6,50,21.55
3.5851,11.5,39.98,33.24,0.09419,832,652,1.0,0.2,0.425,57.7,60,34.99
3.8134,-0.03,48.32,41.43,0.12926,1460,1156,1.5,3.0,1.432,58.1,75,40.81
3.3263,-18.512,10.88,10.26,0.11738,1346,1076,1.0,1.0,7.392,53.0,100,13.79
3.9674,-38.198,37.58,27.38,0.09441,857,680,1.5,0.5,0.743,70.4,100,49.17
3.9727,-13.513,24.47,20.24,0.11389,1416,1102,0.2,0.5,4.201,74.4,50,47.98
3.3287,15.814,23.16,16.08,0.09073,805,636,0.5,0.5,7.244,70.2,50,24.43
3.6721,14.443,26.13,18.96,0.11745,1172,935,1.0,2.0,3.922,53.3,60,38.3
3.4187,-11.941,28.57,31.04,0.09506,760,595,1.0,1.0,6.153,51.5,50,20.53
3.2288,-3.539,34.27,31.24,0.08613,832,679,0.2,0.5,2.686,93.6,60,14.77
3.9672,10.467,47.2,39.68,0.11921,1428,1160,0.2,1.5,8.57,54.5,100,49.84
4.1898,-2.077,33.26,28.07,0.08113,282,224,1.5,1.5,4.523,81.1,75,65.81
3.6789,14.045,21.0,13.93,0.12134,1385,1112,0.2,1.0,1.673,54.1,50,38.7
4.0967,-1.458,31.37,26.09,0.07648,378,259,0.5,1.0,2.935,54.5,50,57.96
3.7706,7.224,25.6,16.91,0.06782,197,149,0.5,1.5,4.165,66.5,60,43.47
3.6789,-4.842,23.69,18.35,0.09512,1014,831,1.0,0.2,6.198,82.9,50,38.2
3.5762,-11.759,41.92,32.64,0.10477,1023,809,1.5,2.0,0.738,65.8,60,26.9
3.2829,17.485,31.61,29.55,0.07869,555,429,0.5,0.5,18.576,51.1,75,20.42
3.1011,-22.53,37.32,32.7,0.07646,355,329,1.0,3.0,0.653,96.1,60,6.05
3.5308,-8.995,28.36,25.14,0.13241,1452,1197,1.5,2.0,3.137,63.5,60,24.9
3.6736,-1.415,40.49,34.32,0.09784,1040,841,1.0,0.2,0.07,56.5,50,38.11
3.6113,12.88,28.86,24.69,0.09911,638,533,1.0,1.0,2.322,69.3,100,40.8
3.8347,-13.183,41.24,36.93,0.06975,378,257,0.5,3.0,0.011,44.4,75,45.7
3.2305,1.903,33.64,30.76,0.08711,679,527,1.0,1.0,0.291,72.2,60,18.01
3.425,-20.798,29.96,26.34,0.06199,505,394,2.0,1.0,3.177,44.4,60,22.86
3.4987,6.606,34.67,29.7,0.09994,898,713,0.5,2.0,2.438,69.9,60,28.43
3.2238,27.356,26.79,27.86,0.04298,75,50,0.5,1.0,0.262,83.9,50,22.8
4.0878,-29.394,38.86,40.77,0.06078,230,132,2.0,0.5,10.708,46.8,50,52.14
3.8178,-10.911,35.14,29.96,0.09529,961,776,0.2,1.0,1.725,61.8,60,37.89
3.1102,12.554,24.68,27.99,0.11588,1271,1027,1.5,0.5,5.432,65.3,60,8.47
3.8554,44.155,30.51,26.09,0.06595,301,272,1.5,0.5,13.139,74.3,60,56.81
3.6573,8.821,38.61,34.75,0.08918,725,564,0.5,0.5,9.585,67.7,75,36.72
3.6287,-10.942,40.29,33.66,0.06693,214,153,0.5,0.2,4.59,61.3,50,30.02
4.1877,-2.229,28.79,25.81,0.10403,1181,891,0.2,0.5,0.073,80.3,100,63.3
3.7418,-18.403,28.46,18.75,0.05238,68,48,0.5,0.5,4.098,63.4,75,39.68
4.0761,12.077,28.33,20.78,0.06537,392,331,0.5,1.5,0.349,50.2,100,63.67
4.0963,15.692,26.99,26.53,0.1008,1108,874,1.0,0.5,2.229,43.5,75,62.95
3.1217,21.094,42.94,38.79,0.07296,266,255,0.2,1.0,9.813,77.8,60,9.05
3.01,-4.951,35.58,26.0,0.09826,1092,868,0.5,3.0,0.508,81.9,60,3.47
3.5223,-12.113,26.15,23.25,0.07639,610,490,1.0,1.0,4.886,62.6,60,31.66
3.9231,22.424,18.76,13.91,0.12947,1370,1068,1.0,1.0,1.334,37.9,50,52.61
3.989,20.712,49.32,40.11,0.09977,1008,812,1.5,1.0,0.705,51.8,100,56.61
3.945,-14.818,35.93,32.55,0.09773,961,729,2.0,0.5,1.099,80.2,60,45.76
3.5367,-5.633,42.74,34.37,0.08835,727,595,1.5,0.5,2.084,68.2,50,28.37
3.9,11.843,37.96,35.69,0.07758,672,552,0.2,3.0,6.547,37.5,60,52.04
3.8625,-3.784,23.02,26.68,0.06649,422,364,0.5,1.0,2.896,67.5,50,45.34
3.3766,0.475,37.36,28.68,0.10677,1197,937,0.2,2.0,1.724,59.2,75,20.09
3.2025,-22.037,46.23,39.91,0.06091,114,94,0.5,0.5,0.774,73.3,50,6.79
3.7457,-16.835,35.95,29.44,0.06431,219,186,1.0,0.2,1.171,53.4,50,40.94
3.8125,-1.372,34.42,32.7,0.04835,30,32,0.2,1.0,11.654,79.9,75,45.45
3.6816,-10.482,36.92,34.96,0.11763,1366,1075,0.5,2.0,1.001,56.3,50,31.62
3.2558,-17.22,41.59,33.14,0.1239,1400,1072,0.2,1.0,1.578,15.6,60,10.03
3.332,-4.712,32.7,26.97,0.09573,1153,929,0.5,1.5,2.679,50.7,75,17.62
3.8502,-13.163,32.38,27.73,0.08231,616,489,1.5,1.0,2.406,63.8,100,43.94
4.1551,0.421,39.88,34.22,0.08069,538,419,0.5,1.5,1.461,62.0,60,58.2
4.1338,14.887,43.73,34.21,0.08231,738,605,1.0,0.5,0.065,52.7,60,65.25
3.6236,-4.519,44.52,37.35,0.1045,1025,819,0.5,0.5,6.953,36.6,50,30.57
4.0639,-6.391,35.98,32.41,0.09358,870,669,1.0,1.5,0.32,77.3,50,53.46
3.0353,16.105,33.56,32.77,0.06405,100,41,1.0,1.5,6.241,84.5,60,15.47
4.0334,11.003,31.19,24.43,0.10143,1081,842,0.2,0.2,1.468,45.8,75,59.03
3.5714,11.97,25.58,23.35,0.12355,1412,1177,1.0,0.2,9.688,73.1,75,31.83
3.9378,-37.811,35.7,34.25,0.0772,691,567,0.5,1.0,2.75,69.3,75,45.7
3.0067,-6.725,32.35,23.41,0.09738,940,755,1.5,0.2,0.047,41.2,60,1.9
4.0423,-8.576,35.45,27.83,0.07108,340,268,0.2,0.5,2.919,65.6,75,54.62
3.714,-12.384,45.19,39.03,0.09037,860,683,1.5,0.5,9.614,100.0,50,32.4
3.2883,15.804,39.05,37.76,0.10775,1043,857,1.0,1.0,0.161,40.1,75,21.67
3.417,-8.152,40.78,30.41,0.1185,1278,1012,0.5,0.5,2.45,80.3,75,19.19
3.2408,-20.856,33.72,25.63,0.11772,1340,1083,0.5,0.5,4.81,59.4,60,11.68
3.5093,3.693,31.1,27.01,0.05049,37,22,0.2,0.2,0.274,55.8,75,33.41
3.396,-0.114,38.4,34.94,0.06753,659,566,1.5,1.5,1.064,79.1,50,22.08
3.6414,-13.836,32.94,27.71,0.11721,1409,1142,0.5,0.2,0.141,50.6,60,28.26
3.9777,15.268,27.1,23.53,0.10185,927,766,1.5,1.0,3.256,61.3,100,58.21
4.1787,7.963,49.36,37.73,0.10108,1049,827,1.5,0.5,6.745,58.0,60,56.13
3.3017,7.915,33.3,29.45,0.07491,453,383,0.5,0.5,1.764,45.4,100,21.36
3.1278,7.259,25.18,23.38,0.11498,1346,1070,0.5,0.5,0.473,78.6,100,13.55
